AreaOccupied_AreaOccupied_Fibrils,AreaOccupied_Perimeter_Fibrils,AreaOccupied_TotalArea_Fibrils,Channel_GFP,Count_BrightNoise,Count_FibrilCenters,Count_Fibrils,Count_NoiseExpanded,Crop_AreaRetainedAfterCropping_EnhancedMaskedCroppedTubes,Crop_AreaRetainedAfterCropping_GFPRescaledCropped,Crop_OriginalImageArea_EnhancedMaskedCroppedTubes,Crop_OriginalImageArea_GFPRescaledCropped,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07EnhanceOrSuppressFeatures,ExecutionTime_08GaussianFilter,ExecutionTime_09IdentifyPrimaryObjects,ExecutionTime_10ExpandOrShrinkObjects,ExecutionTime_11MaskImage,ExecutionTime_12Crop,ExecutionTime_13IdentifyPrimaryObjects,ExecutionTime_14MeasureObjectSizeShape,ExecutionTime_15MeasureImageAreaOccupied,ExecutionTime_16MeasureObjectIntensity,ExecutionTime_17ConvertObjectsToImage,ExecutionTime_18MorphologicalSkeleton,ExecutionTime_19ExpandOrShrinkObjects,ExecutionTime_20MeasureObjectSkeleton,ExecutionTime_21RescaleIntensity,ExecutionTime_22ImageMath,ExecutionTime_23Crop,ExecutionTime_24OverlayObjects,ExecutionTime_25SaveImages,ExecutionTime_26SaveImages,ExecutionTime_27DisplayDataOnImage,ExecutionTime_28SaveImages,ExecutionTime_29DisplayDataOnImage,ExecutionTime_30SaveImages,ExecutionTime_31DisplayDataOnImage,ExecutionTime_32SaveImages,FileName_GFP,Frame_GFP,Group_Index,Group_Number,Height_GFP,ImageNumber,ImageSet_ImageSet,MD5Digest_GFP,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_channel,Metadata_image,Metadata_substrate,Metadata_time,Metadata_timepoint,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07EnhanceOrSuppressFeatures,ModuleError_08GaussianFilter,ModuleError_09IdentifyPrimaryObjects,ModuleError_10ExpandOrShrinkObjects,ModuleError_11MaskImage,ModuleError_12Crop,ModuleError_13IdentifyPrimaryObjects,ModuleError_14MeasureObjectSizeShape,ModuleError_15MeasureImageAreaOccupied,ModuleError_16MeasureObjectIntensity,ModuleError_17ConvertObjectsToImage,ModuleError_18MorphologicalSkeleton,ModuleError_19ExpandOrShrinkObjects,ModuleError_20MeasureObjectSkeleton,ModuleError_21RescaleIntensity,ModuleError_22ImageMath,ModuleError_23Crop,ModuleError_24OverlayObjects,ModuleError_25SaveImages,ModuleError_26SaveImages,ModuleError_27DisplayDataOnImage,ModuleError_28SaveImages,ModuleError_29DisplayDataOnImage,ModuleError_30SaveImages,ModuleError_31DisplayDataOnImage,ModuleError_32SaveImages,PathName_GFP,ProcessingStatus,Scaling_GFP,Series_GFP,Threshold_FinalThreshold_BrightNoise,Threshold_FinalThreshold_Fibrils,Threshold_OrigThreshold_BrightNoise,Threshold_OrigThreshold_Fibrils,Threshold_SumOfEntropies_BrightNoise,Threshold_SumOfEntropies_Fibrils,Threshold_WeightedVariance_BrightNoise,Threshold_WeightedVariance_Fibrils,URL_GFP,Width_GFP
6864.0,4418.0,966288.0,-1,0.0,151.0,151.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.2299999999999045,0.0,0.7799999999999727,0.0,0.2300000000000182,0.2699999999999818,0.36000000000001364,0.06999999999993634,0.010000000000104592,0.01999999999998181,0.6599999999999682,0.37999999999999545,0.06000000000005912,0.17000000000007276,0.0,0.01999999999998181,0.33999999999991815,0.7599999999999909,0.01999999999998181,0.009999999999990905,0.029999999999972715,0.21000000000003638,2.8700000000001182,0.2099999999999227,1.1800000000000637,2.689999999999941,1.2900000000000773,2.909999999999968,1.349999999999909,2.990000000000009,6hr_w2GFP.TIF,0,162,1,1002,162,b'eLswxMGCG01LA56WgHnbDMgrNwJ6Vi/E0w1c5sI8BQwrkGMxS2cQA15CQ0ILyAAHNJAGBr8dALfdliA=',4f7b382d74df6c196ee2862c51852ee5,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/12/6hr_w2GFP.TIF,0,0,GFP,12,HP05,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/12,Done,65535,0,0.02,0.10940638370811939,0.003022465039975941,0.10940638370811939,0.0,-12.208287841229897,0.029137810692191124,2.554738209637687,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/12/6hr_w2GFP.TIF,1004
8714.0,5414.0,966288.0,-1,0.0,222.0,222.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.2799999999999727,0.0,0.82000000000005,0.009999999999990905,0.2699999999999818,0.2699999999999818,0.35000000000002274,0.09000000000003183,0.0,0.029999999999972715,0.7400000000000091,0.43000000000006366,0.049999999999954525,0.14000000000010004,0.009999999999990905,0.01999999999998181,0.34000000000003183,0.6499999999999773,0.009999999999990905,0.009999999999990905,0.029999999999972715,0.15999999999996817,2.5200000000000955,0.25,1.3199999999999363,2.6100000000000136,1.4500000000000455,2.689999999999941,1.5199999999999818,2.380000000000109,6hr_w2GFP.TIF,0,163,1,1002,163,b'eLswxMGCG01LA56WDI31zYC8ciOgZ/VCPN3AZS7MU8CwAjkWs3QGMeAlNCS0gAxwQANpYPDbAQC4NJYh',a878681b542bae28db1e3a594409200b,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/13/6hr_w2GFP.TIF,0,0,GFP,13,HP05,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/13,Done,65535,0,0.02,0.03257017582654953,0.0033656806917861104,0.03257017582654953,0.0,-12.25345447880519,0.037885166704654694,0.6588088728461214,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/13/6hr_w2GFP.TIF,1004
3196.0,2238.0,966288.0,-1,0.0,103.0,103.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.2599999999998772,0.0,0.7999999999999545,0.01999999999998181,0.2799999999999727,0.2799999999999727,0.38000000000010914,0.08999999999991815,0.0,0.030000000000086402,0.67999999999995,0.2400000000000091,0.030000000000086402,0.13999999999998636,0.0,0.009999999999990905,0.2799999999999727,0.650000000000091,0.01999999999998181,0.009999999999990905,0.01999999999998181,0.16999999999995907,1.9800000000000182,0.20000000000004547,1.099999999999909,2.1000000000000227,1.2699999999999818,2.17999999999995,1.4100000000000819,2.259999999999877,6hr_w2GFP.TIF,0,164,1,1002,164,b'eLswxMGCG01LA56WDE30zYC8ciOgZ/VCPN3AZS7MU8CwAjkWs3QGMeAlNCS0gAxwQANpYPDbAQC4i5Yi',aa5b3e2feb229c5918aa495b78c9baf7,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/14/6hr_w2GFP.TIF,0,0,GFP,14,HP05,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/14,Done,65535,0,0.02,0.2168310135602951,0.004039851104607806,0.2168310135602951,0.0,-11.801961044721148,0.03251709043979645,4.316858829323037,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/14/6hr_w2GFP.TIF,1004
4373.0,2945.0,966288.0,-1,0.0,127.0,127.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.2300000000000182,0.0,0.7300000000000182,0.009999999999990905,0.22000000000002728,0.25,0.35999999999989996,0.07000000000005002,0.009999999999990905,0.01999999999998181,0.6299999999999955,0.2300000000000182,0.01999999999998181,0.13000000000010914,0.0,0.009999999999990905,0.31999999999993634,0.6900000000000546,0.009999999999990905,0.009999999999990905,0.029999999999972715,0.25,1.0499999999999545,0.2400000000000091,0.9199999999999591,1.1299999999999955,0.9500000000000455,1.080000000000041,0.9399999999999409,1.1900000000000546,6hr_w2GFP.TIF,0,165,1,1002,165,b'eLswxMGCG01LA56WDE31zYC8ciOgZ/VCPN3AZS7MU8CwAjkWs3QGMeAlNCS0gAxwQANpYPDbAQC44pYj',d7c3a4088ecb6a91ae800b723d4a89ce,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/15/6hr_w2GFP.TIF,0,0,GFP,15,HP05,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/15,Done,65535,0,0.02,0.10073917359113693,0.004376857774332166,0.10073917359113693,0.0,-11.994247771007498,0.030053451657295227,2.395469046389839,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/15/6hr_w2GFP.TIF,1004
4967.0,3413.0,966288.0,-1,0.0,146.0,146.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.15999999999996817,0.0,0.7799999999999727,0.009999999999990905,0.2900000000000773,0.2799999999999727,0.37000000000000455,0.09000000000003183,0.0,0.029999999999972715,0.75,0.3300000000000409,0.029999999999972715,0.15999999999996817,0.0,0.010000000000104592,0.38999999999998636,0.7599999999999909,0.009999999999990905,0.009999999999990905,0.04000000000007731,0.2199999999999136,2.019999999999982,0.2599999999999909,1.4500000000000455,1.8400000000000318,1.2000000000000455,1.7899999999999636,1.3400000000000318,1.9599999999999227,6hr_w2GFP.TIF,0,166,1,1002,166,b'eLswxMGCG01LA56WDM30zYC8ciOgZ/VCPN3AZS7MU8CwAjkWs3QGMeAlNCS0gAxwQANpYPDbAQC5OZYk',3b43312493cbcc3aaae2ab61adcdb387,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/16/6hr_w2GFP.TIF,0,0,GFP,16,HP05,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/16,Done,65535,0,0.02,0.14780034497380257,0.004097578901564702,0.14780034497380257,0.0,-11.961116748823448,0.03189260885119438,3.2699746844484996,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/16/6hr_w2GFP.TIF,1004
5043.0,3315.0,966288.0,-1,0.0,113.0,113.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.19000000000005457,0.0,0.7699999999999818,0.0,0.2800000000000864,0.2899999999999636,0.37000000000000455,0.10000000000002274,0.009999999999990905,0.029999999999972715,0.7200000000000273,0.3100000000000591,0.029999999999972715,0.14999999999997726,0.0,0.01999999999998181,0.36000000000001364,0.7699999999999818,0.01999999999998181,0.009999999999990905,0.029999999999972715,0.2300000000000182,2.3500000000000227,0.25,1.3600000000000136,2.1099999999999,1.1100000000000136,2.160000000000082,1.259999999999991,2.340000000000032,6hr_w2GFP.TIF,0,167,1,1002,167,b'eLswxMGCG01LA56WDM31zYC8ciOgZ/VCPN3AZS7MU8CwAjkWs3QGMeAlNCS0gAxwQANpYPDbAQC5kJYl',f9aaaa3acf96a6f7a3cec2feb242e8d8,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/17/6hr_w2GFP.TIF,0,0,GFP,17,HP05,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/17,Done,65535,0,0.02,0.08655648399144411,0.0035321498289704323,0.08655648399144411,0.0,-12.256437280870854,0.03434629365801811,2.084448834885535,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/17/6hr_w2GFP.TIF,1004
265.0,190.0,966288.0,-1,0.0,7.0,7.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.16999999999984539,0.0,0.7200000000000273,0.009999999999990905,0.2799999999999727,0.2699999999999818,0.41000000000008185,0.08000000000004093,0.0,0.03999999999996362,0.7200000000000273,0.10000000000002274,0.009999999999990905,0.15000000000009095,0.0,0.01999999999998181,0.2899999999999636,0.7300000000000182,0.01999999999998181,0.0,0.01999999999998181,0.22000000000002728,2.509999999999991,0.13999999999998636,1.2200000000000273,2.300000000000068,0.9600000000000364,2.3899999999998727,1.1200000000001182,2.4599999999999227,6hr_w2GFP.TIF,0,168,1,1002,168,b'eLswxMGCG01LA56WDC30zYC8ciOgZ/VCPN3AZS7MU8CwAjkWs3QGMeAlNCS0gAxwQANpYPDbAQC555Ym',e7aea037570b8838bb08fbfbad264df0,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/18/6hr_w2GFP.TIF,0,0,GFP,18,HP05,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/18,Done,65535,0,0.02,0.3559720069169998,0.003255738236475736,0.3559720069169998,0.0,-11.087709816180295,0.024951159954071045,5.9100965374611505,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP05/18/6hr_w2GFP.TIF,1004
9923.0,6929.0,966288.0,-1,0.0,322.0,322.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.14999999999997726,0.0,0.8099999999999454,0.009999999999990905,0.2499999999998863,0.2699999999999818,0.43000000000006366,0.10000000000002274,0.009999999999990905,0.029999999999972715,0.8000000000000682,0.6499999999999773,0.07000000000005002,0.14999999999997726,0.0,0.009999999999990905,0.34000000000003183,0.7099999999999227,0.009999999999990905,0.009999999999990905,0.01999999999998181,0.2300000000000182,2.980000000000018,0.30999999999994543,1.400000000000091,2.619999999999891,1.5600000000000591,2.759999999999991,1.5499999999999545,2.8500000000000227,6hr_w2GFP.TIF,0,169,1,1002,169,b'eLswxMGCG01LA5uWjEFlsBmQU24E9KteiKcbuMiF+QkYVCC3YhbOIAa8gIYEFpABDmcgDQx9OwApRZXs',93ae710d26742a3cdedc275a51bd3a5e,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/01/6hr_w2GFP.TIF,0,0,GFP,01,HP3,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/01,Done,65535,0,0.02,0.0050639016553759575,0.003021865850314498,0.0050639016553759575,0.0,-12.425581501661735,0.07440027594566345,0.006400994271748818,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/01/6hr_w2GFP.TIF,1004
13397.0,8098.0,795786.0,-1,3.0,262.0,262.0,3.0,966288,966288,1006008,1006008,0.0,0.0,0.2599999999999909,0.0,0.6699999999999591,0.010000000000104592,0.2699999999998681,0.2900000000000773,0.4800000000000182,0.16999999999984539,0.0,0.01999999999998181,0.7100000000000364,0.5400000000000773,0.06999999999993634,0.17000000000007276,0.009999999999990905,0.01999999999998181,0.43000000000006366,0.7599999999998772,0.01999999999998181,0.009999999999990905,0.03999999999996362,0.18999999999994088,2.699999999999932,0.38999999999998636,1.650000000000091,2.589999999999918,1.4100000000000819,2.5699999999999363,1.3800000000001091,2.699999999999818,6hr_w2GFP.TIF,0,170,1,1002,170,b'eLswxMGCG01LA5uWjPUNjPTNgJxyI6Bf9UI83cBFLsxPwKACuRWzcAYx4AU0JLCADHA4A2lg6NsBACmcle0=',147a2e1cead789d0c957fa85563a23c3,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/02/6hr_w2GFP.TIF,0,0,GFP,02,HP3,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/02,Done,65535,0,0.02,0.006723559636157006,0.007600309909321368,0.006723559636157006,-12.500263176147158,-12.423188465795398,0.30063976606920106,0.018603012902055096,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/02/6hr_w2GFP.TIF,1004
15229.0,10083.0,966288.0,-1,0.0,406.0,406.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.2999999999999545,0.0,0.8400000000000318,0.009999999999990905,0.2599999999999909,0.25,0.4199999999999591,0.10000000000013642,0.009999999999990905,0.029999999999972715,0.7899999999999636,0.7400000000000091,0.10999999999989996,0.15000000000009095,0.009999999999990905,0.01999999999998181,0.44000000000005457,0.67999999999995,0.009999999999990905,0.0,0.029999999999972715,0.19000000000005457,2.8599999999999,0.41000000000008185,1.75,2.589999999999918,1.5499999999999545,2.669999999999959,1.8099999999999454,2.5900000000001455,6hr_w2GFP.TIF,0,171,1,1002,171,b'eLswxMGCG01LA5uWjPUNjPXNgJxyI6Bf9UI83cBFLsxPwKACuRWzcAYx4AU0JLCADHA4A2lg6NsBACnzle4=',a35016ae8c52501eab1d7e4f881a436b,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/03/6hr_w2GFP.TIF,0,0,GFP,03,HP3,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/03,Done,65535,0,0.02,0.009133091662079096,0.003368727775523439,0.009133091662079096,0.0,-12.16152766844382,0.04056444391608238,0.03343553752382179,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/03/6hr_w2GFP.TIF,1004
7402.0,4442.0,909471.0,-1,1.0,135.0,135.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.42000000000007276,0.0,0.8400000000000318,0.009999999999990905,0.2599999999998772,0.25,0.4800000000000182,0.16000000000008185,0.0,0.01999999999998181,0.7400000000000091,0.3300000000000409,0.049999999999954525,0.14999999999997726,0.0,0.01999999999998181,0.35000000000002274,0.7100000000000364,0.009999999999990905,0.0,0.029999999999972715,0.21000000000003638,2.909999999999968,0.2700000000000955,1.3099999999999454,2.8600000000000136,1.1900000000000546,2.769999999999982,1.240000000000009,2.8600000000000136,6hr_w2GFP.TIF,0,172,1,1002,172,b'eLswxMGCG01LA5uWjPUNTPTNgJxyI6Bf9UI83cBFLsxPwKACuRWzcAYx4AU0JLCADHA4A2lg6NsBACpKle8=',a4b3159f20eb14415e24c31e517b18f8,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/04/6hr_w2GFP.TIF,0,0,GFP,04,HP3,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/04,Done,65535,0,0.02,0.017229435732588172,0.0036948632332496345,0.017229435732588172,-12.313505824287514,-12.385192151819613,0.10284183507388546,0.19641849739767878,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/04/6hr_w2GFP.TIF,1004
1950.0,1189.0,966288.0,-1,0.0,47.0,47.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.19000000000005457,0.0,0.7999999999999545,0.009999999999990905,0.2599999999999909,0.25,0.38999999999998636,0.07999999999992724,0.009999999999990905,0.01999999999998181,0.6800000000000637,0.16000000000008185,0.029999999999972715,0.12999999999999545,0.0,0.01999999999998181,0.2599999999999909,0.6399999999999864,0.009999999999990905,0.010000000000104592,0.029999999999972715,0.2099999999999227,3.1700000000000728,0.17999999999994998,1.0500000000000682,3.0499999999999545,1.0900000000000318,3.1200000000000045,1.0699999999999363,2.880000000000109,6hr_w2GFP.TIF,0,173,1,1002,173,b'eLswxMGCG01LA5uWjPWBqckMyCk3AvpVL8TTDVzkwvwEDCqQWzELZxADXkBDAgvIAIczkAaGvh0AKqGV8A==',107840c17a80c6d1d01265868862264b,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/05/6hr_w2GFP.TIF,0,0,GFP,05,HP3,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/05,Done,65535,0,0.02,0.0776244206354022,0.0024231043498730287,0.0776244206354022,0.0,-12.277463220922062,0.012349246069788933,1.8928103834545345,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/05/6hr_w2GFP.TIF,1004
11205.0,6434.0,966288.0,-1,0.0,182.0,182.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.20000000000004547,0.0,0.8199999999999363,0.009999999999990905,0.2400000000000091,0.2699999999999818,0.34000000000003183,0.09000000000003183,0.0,0.029999999999972715,0.7800000000000864,0.4199999999999591,0.049999999999954525,0.15000000000009095,0.0,0.009999999999990905,0.40999999999996817,0.6299999999999955,0.0,0.009999999999990905,0.030000000000086402,0.18999999999994088,3.090000000000032,0.34000000000003183,1.3399999999999181,3.060000000000059,1.1999999999999318,2.7700000000000955,1.3399999999999181,2.980000000000132,6hr_w2GFP.TIF,0,174,1,1002,174,b'eLswxMGCG01LA5uWjPUNzPTNgJxyI6Bf9UI83cBFLsxPwKACuRWzcAYx4AU0JLCADHA4A2lg6NsBACr4lfE=',79e191f7693373ab148db614dbdfdeed,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/06/6hr_w2GFP.TIF,0,0,GFP,06,HP3,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/06,Done,65535,0,0.02,0.02318839426152408,0.0034409835061524063,0.02318839426152408,0.0,-12.225699836951097,0.06394314765930176,0.3654394334295426,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/06/6hr_w2GFP.TIF,1004
11321.0,7676.0,851176.0,-1,3.0,362.0,362.0,3.0,966288,966288,1006008,1006008,0.0,0.0,0.36000000000001364,0.0,0.8000000000000682,0.009999999999990905,0.2899999999999636,0.2699999999999818,0.4800000000000182,0.18000000000006366,0.009999999999990905,0.029999999999972715,0.6699999999999591,0.57000000000005,0.07999999999992724,0.14999999999997726,0.009999999999990905,0.020000000000095497,0.39999999999997726,0.7300000000000182,0.009999999999990905,0.009999999999990905,0.029999999999972715,0.18000000000006366,3.080000000000041,0.40999999999996817,1.6399999999999864,2.8299999999999272,1.490000000000009,2.7799999999999727,1.5499999999999545,2.990000000000009,6hr_w2GFP.TIF,0,175,1,1002,175,b'eLswxMGCG01LA5uWjPUNzPXNgJxyI6Bf9UI83cBFLsxPwKACuRWzcAYx4AU0JLCADHA4A2lg6NsBACtPlfI=',4336e3f8134ddcc1f81c3b37db65254a,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/07/6hr_w2GFP.TIF,0,0,GFP,07,HP3,hr_6,6hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/07,Done,65535,0,0.02,0.005525181419216096,0.003690221783472225,0.005525181419216096,-12.690211899363666,-12.362206516037034,0.1672339509769744,0.0070730286714464265,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_6/HP3/07/6hr_w2GFP.TIF,1004
